request_id,student_id,week,policy_used,category,autonomy_score,model,status
0bf4df3806e4437ba387ca7a8a26a5f2,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
e382e910e0b7467a8f32268f7e0d6aed,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
c09381007437472094b7ef6d8587edc5,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
af3723132edf4bf19b6bbe2b942826a0,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
c3848a00b0df4688918ce4767c98dbdd,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
57524ad808d64c95923b4de8589f0102,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
784271343ab4483d94b0ddbf4bdefbc3,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
d4aab859de0643bebcc92f4c36b99716,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
c604b6b071cb46da98388f1598f5b101,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
78cc0fbe03fe4536a6edba74ee0e50d4,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
85acb31503984281902e543c57e41bf4,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
99e438ce264040e2863ac2be0d20c85d,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
66c95126838940d1b6d92f9aee011f05,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
1b5e6feaa00242d683df5da01221baa7,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
9cd451f4699f4d2e8bb808cc1b6f4d7f,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
407e54351108426c8acba8dfb23798ea,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
a92ee6160c5a4e52b82230ca6a396148,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
3adb8921a0a74540831ccb48b71ef13a,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
5762db0eefc146079fef22929402e3d4,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
e79d9ddbd6544f5e92c0e62e0cfe78b1,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
8e1598230ac84f0884fb55fa8a9e97cc,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
e84bcd5ed91140b2872d9c4ab6d00630,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
3511900a86fc4d7ea31788f708ad2b09,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
2380eadccedd449b86b5fd53771d7c91,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
7cedaeb550744b8a8b4f7349d4278070,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
9c0b449ec2b14f9eb39f7a2a3eb7f4b5,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
9ec1acf99e5340ed8fe9d0acde22b6b0,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
011b79ba196d435e99cd5c20e2f11609,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
ec700d34fce649cd939b7629eb648748,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
2bfbbdca1bdd48dc8728ec8c00d61f10,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
ae2a86be237744b4a84eaedb68ce9c72,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
aa0e66e37cd347158f2e1e1d3f1c92fc,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
f66211758f3f4b278f3f5cb7c44ed28c,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
c87638ea7d764d49b2204b1d321ba48f,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
6940a29370314a448a42c2b38db8acae,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
068eaa9e0d49430b94dc02f3e503c9c9,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
3fecfbe3f55b48b0b372e33587591d65,student_003,6,RELIABILITY_BIASED,question_asking,2,gpt-5.5,annotated
96fe04dfe4b04e6eb4d61d259aeec761,student_003,6,RELIABILITY_BIASED,question_asking,2,gpt-5.5,annotated
71991e384ea3421dbe10072d8c86a128,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
b7e4d4819fe94df8ba4addcd6744449b,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
32983d7151f74977bfe9f0baee43fd16,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
3c290826ece848219cf5c0452700312c,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
a7057c33009043ac81945baae61c38d9,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
88e8f971f2be48928bcae5024f428813,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
a8a51371b0a24b24b7cf5e87abec2912,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
4d31e14498d5470f81f9abb3f8425df2,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
195548957f9b4730b364adb1c3b09f28,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
3b076a5f4c6846f09fac6d6027a4504a,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
ce3c96465da14d659ecfc8fb2aab2572,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
b473f83173da445da3f2a3bbbdfa23cd,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
a4d94dfb37e84187875ee9f69eefe8ce,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
e5616f50a4a24166b99531dbea5b4ac5,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
6c0eea3ba03f47ac840569c8803a02d3,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
c7da71dd3378497ba254844218d4ecfe,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
33498b7cfaaf475cb682abedaef65795,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
2320efe84be34ab19664e9cc7e2a9acf,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
4f2fff82a3a34c1dbf5a06ae16ee7c9d,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
649c54b7bd914a8cbfb3504076fb8c56,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
57a406ef52b7479283f872004cb8e237,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
a39ca531df5142eb8d65085965918281,student_003,6,RELIABILITY_BIASED,verification_other,2,gpt-5.5,annotated
c517544d6b8746c89a91199d00780017,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
0ffe0da2191b4969a7781bd9de65ec21,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
f16539d9930847449d16c4fe1e01e750,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
5175396402584fcbbefbcadf3b7e5bad,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
71bbd702dd264b11b63b04f49e88f91f,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
e9748edd23194ec68d9f0756ea2cfb81,student_003,6,RELIABILITY_BIASED,verification_other,2,gpt-5.5,annotated
a596eedd73484a7096ce5755c9fff335,student_003,6,RELIABILITY_BIASED,verification_other,2,gpt-5.5,annotated
ddbe315d14d94ca8bf92cce2fa585b8a,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
1cb9d074886847e484521aadc0415369,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
5dc44d0f20bf409fba67eb4a0005d331,student_003,6,RELIABILITY_BIASED,verification_other,2,gpt-5.5,annotated
59cbb3acbc9d47be8597984d1be54197,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
762198b74484407d917643509b8297fb,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
3bbcffab3a6e4f3aa057d5899471433f,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
8dc191ee378f4aa48d70d63bc1ecb133,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
d0c30efa4bf24c11b064eaf884a55c1d,student_003,6,RELIABILITY_BIASED,question_asking,3,gpt-5.5,annotated
ceeac8e193814a429ccd3e828f24e6e5,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
7c3381bb51d94dd58d5c6558b5cf668a,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
dc7d29abaa8f445299fbf05e82a5dbb6,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
6148016c05a847afbaf502aae2378026,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
5de63063e616441ebb35c1b5e87a90d3,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
1b1005b89ec7449a9a61879442a54b68,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
af5196640aab4780b648eb3bc53407d0,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
8173f27170e94877b113596e7d5bc774,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
60d30c2e806f4f4e8a5b9684b63e6be9,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
9e709e96949e4c00a77737731827f7df,student_003,6,RELIABILITY_BIASED,not_a_prompt,0,gpt-5.5,annotated
8c4300cd50354b848ca3dd9e610ed96d,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
2a562f7eb8e74229b45fee8c6a5d347c,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
2ee7e31a19ad428b932c469f8c11b40c,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
be1ca013a9924cf980075751b7899cab,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
fdb77662809a4830b50488d00e1d12ac,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
959e7bd9990e470f87aa01f028132ded,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
993741ea1bf84c55b922545bb3b08c3d,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
66860bff9f704a26afb520f4b12a81d2,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
2760e84353e14ea0a2373daec74ec455,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
1d44aec8ef0c4e5aae62bcca64486f95,student_003,6,RELIABILITY_BIASED,full_delegation,0,gpt-5.5,annotated
dd887efd88bc421bbddf0f41d36acd72,student_003,6,RELIABILITY_BIASED,partial_delegation,1,gpt-5.5,annotated
a087c4e074d743c7b6f0135de540ee51,student_003,6,RELIABILITY_BIASED,guided_iteration,2,gpt-5.5,annotated
580ed236996d410080ff4b1c10f08ed3,student_003,6,RELIABILITY_BIASED,guided_iteration,2,gpt-5.5,annotated
0622525dfae24804bcfcd3022dc9d87f,student_003,6,RELIABILITY_BIASED,verification_other,2,gpt-5.5,annotated
202478cd5fe64f6facb551e14da91902,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
55fd0f0404cd4afd9d5cf9d622c649cc,student_003,6,RELIABILITY_BIASED,verification_other,3,gpt-5.5,annotated
970d84a961964c5b869870124cb18d88,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
ad7c1a63e928491fafa1d38438bab1f6,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
a64b57c9d155413db297478df72332e0,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
099b65494bc041a6b5d696cb89f229f9,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
15d7a87d320540759426abf8f9f3de69,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
c8e60ff99d7740a09d1fa55f8f5b0eb9,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
56b85eea76e242928f18343c57e700ca,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
8c4f1f8ade614738bc04139540fa9c6f,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
bfdd49fa0bcb4d2fbcd0dbab0361df8c,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
dc6437b240c04b3cad9d745a61bcb510,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
ff27c0e464d642929b7bc9c612952ba2,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
af1149c4f7954bec8391576d1c519a0f,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
6c7d8f7fd1304d3d821d02c58a07c9c4,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
a6b69a0162d347ceb8e18f9caae2bde2,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
ec18384d5e16408ca24e363d519d51d2,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
637f2d254d6e441996cf0785f2cf8b67,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
e8b415cf455e45cd8b7f5d1eab93ca0a,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
9c0b77a72ec54118a6ebf996373e1d51,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
70434203319149d3a921b8b3781267df,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
b0b8fd4187434f299929e4e4f82c7ffa,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
952ca20a44a74ce9be786f0930437f11,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
df9026f8fe5b4d379806f1cbffc7930c,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
74f6060aae7c4a2ea914cdc8e500e0b6,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
920ac64c04f2411dac870e46c4c49399,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
b81235e65d8440939a7615618fb3f1f6,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
1e31eb9f2dfe48538b87868bdb7505da,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
99df68363a5b4d82a999c33f5d22d524,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
14658fc269814cde9f19dd814104ea0d,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
aab8c472ec48433f9507eefab38dddb1,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
f679f8136a3c4a8598349f941623cfb9,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
9571dd2248974cc88a7437e89e31eecf,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
7db32fff203945f5bc5d32cbdadfde8c,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
95ac633566ae4850a60aefd9d766e0eb,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
7a59aab62ecb46a684e786cd92d6198d,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
f8b620363718486f98abebd3a723b101,student_003,9,NOVELTY_BIASED,guided_iteration,2,gpt-5.5,annotated
a4b299aabf844d0ba05868f1d9c1f15c,student_003,9,NOVELTY_BIASED,guided_iteration,2,gpt-5.5,annotated
33013eb5dbc741ee894b0810b9d23fb7,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
5a1994fa30494e8b94bc0036321df11a,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
3f045ad2965a4f0c8c654ae7928be701,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
baa9a841809c456c928a92ebd16b81dd,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
c0f7e6ce075047b0a629d865a8264be1,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
cd738ef7007c46f5aea747c13581d76a,student_003,9,NOVELTY_BIASED,verification_other,3,gpt-5.5,annotated
ca7578a367a74517ba71db95b21860bd,student_003,9,NOVELTY_BIASED,verification_other,3,gpt-5.5,annotated
3056d279f912408280fc91c01a3a937e,student_003,9,NOVELTY_BIASED,verification_other,3,gpt-5.5,annotated
188c09d9fa1c408bb32e374225f737fd,student_003,9,NOVELTY_BIASED,guided_iteration,2,gpt-5.5,annotated
6a7f4ca2a28b4c09b61c27dd50caee94,student_003,9,NOVELTY_BIASED,guided_iteration,2,gpt-5.5,annotated
36f1a4d9a8da4b42bb07d6ef13e5808e,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
63cd3ecd390b4d359577072f2d5c24e5,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
ac6117b7532e4371bcf9af2d822cc693,student_003,9,NOVELTY_BIASED,verification_other,3,gpt-5.5,annotated
8fd993e4c77843418abec6709e76ae9d,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
236837dfdc6b473c8bc515f7173c9a7b,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
eb9b477c81c5413f8d6bb1ce66a0c5a8,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
8173b5428c814d8a8cc8a655cb237beb,student_003,9,NOVELTY_BIASED,verification_other,2,gpt-5.5,annotated
473a2c4466f74dcb8ccb3e73bb65e5e1,student_003,9,NOVELTY_BIASED,verification_other,2,gpt-5.5,annotated
c56e75b4543446e49a8f01236ca00da5,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
1cd45276d4a14545858fa9c1b7489606,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
cfae4352c1bd44b88d208ac7f7630034,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
bb31c9ede7f54d1eb6c0beaf7f96136d,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
dd70c84042654aa5aad430556b6aa199,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
c069a6b3f8484e7c904a5b169aa42e46,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
4b3dc48c568c4a789ab4cab7814d8a2c,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
af9be6bc76264826b3bbda94778331fa,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
14cd73cf62a04970ae6da2fda1f11514,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
25d7cce843354b989c7148ae096d585e,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
d945092e3254476fb7df360a62dafdf4,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
81d4881b78254c73a657accdbcfb5264,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
a47de314b0f04dc786a3f0f4051966fa,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
b28ad8b051574e1ab4d14ae4876ec460,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
25f4748dc17341eaa52eb75942da3926,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
4b023d3a7624493b9bcfc616c1197fa4,student_003,9,NOVELTY_BIASED,verification_other,3,gpt-5.5,annotated
60f37c017ca04f9c92863c117b98a7d2,student_003,9,NOVELTY_BIASED,verification_other,3,gpt-5.5,annotated
cb2b773505564824b24e21ab0ad91304,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
94e8dd4047c14807867ebe55e723f9be,student_003,9,NOVELTY_BIASED,not_a_prompt,0,gpt-5.5,annotated
d78298dff74245b4a6a44f7fe75f839f,student_003,9,NOVELTY_BIASED,question_asking,3,gpt-5.5,annotated
b99e0caf3a1e4032a85ca092cbd13820,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
29b35ebd4f1e4c0696ddf8b4e89b0176,student_003,9,NOVELTY_BIASED,partial_delegation,1,gpt-5.5,annotated
a27a3a7292f049a89a6b7463a821b26d,student_003,9,NOVELTY_BIASED,full_delegation,0,gpt-5.5,annotated
